"","worst_deal","better_deal","binary_target"
"6739","10697717.0","10642366.0","0.0"
"6740","7400603.0","8669043.0","1.0"
"6741","8669043.0","7400603.0","0.0"
"6742","7400603.0","5308163.0","1.0"
"6743","5308163.0","7400603.0","0.0"
"6744","7400603.0","9981788.0","1.0"
"6745","9981788.0","7400603.0","0.0"
"6746","7400603.0","11504059.0","1.0"
"6747","11504059.0","7400603.0","0.0"
"6748","7400603.0","10000553.0","1.0"
"6749","10000553.0","7400603.0","0.0"
"6750","7400603.0","6592480.0","1.0"
"6751","6592480.0","7400603.0","0.0"
"6752","7400603.0","11542837.0","1.0"
"6753","11542837.0","7400603.0","0.0"
"6754","7400603.0","7401406.0","1.0"
"6755","7401406.0","7400603.0","0.0"
"6756","7400603.0","10295883.0","1.0"
"6757","10295883.0","7400603.0","0.0"
"6758","7400603.0","10697717.0","1.0"
"6759","10697717.0","7400603.0","0.0"
"6760","7400603.0","10443299.0","1.0"
"6761","10443299.0","7400603.0","0.0"
"6762","7400603.0","8455471.0","1.0"
"6763","8455471.0","7400603.0","0.0"
"6764","7400603.0","8791213.0","1.0"
"6765","8791213.0","7400603.0","0.0"
"6766","7400603.0","8984512.0","1.0"
"6767","8984512.0","7400603.0","0.0"
"6768","7400603.0","8413492.0","1.0"
"6769","8413492.0","7400603.0","0.0"
"6770","7400603.0","10000323.0","1.0"
"6771","10000323.0","7400603.0","0.0"
"6772","7400603.0","6317061.0","1.0"
"6773","6317061.0","7400603.0","0.0"
"6774","7400603.0","10642366.0","1.0"
"6775","10642366.0","7400603.0","0.0"
"6776","7400603.0","5663559.0","1.0"
"6777","5663559.0","7400603.0","0.0"
"6778","7400603.0","5558359.0","1.0"
"6779","5558359.0","7400603.0","0.0"
"6780","7723431.0","10620346.0","1.0"
"6781","10620346.0","7723431.0","0.0"
"6782","7723431.0","10766459.0","1.0"
"6783","10766459.0","7723431.0","0.0"
"6784","7723431.0","10822203.0","1.0"
"6785","10822203.0","7723431.0","0.0"
"6786","7723431.0","9608073.0","1.0"
"6787","9608073.0","7723431.0","0.0"
"6788","7723431.0","11088051.0","1.0"
"6789","11088051.0","7723431.0","0.0"
"6790","7723431.0","11328639.0","1.0"
"6791","11328639.0","7723431.0","0.0"
"6792","7723431.0","11201373.0","1.0"
"6793","11201373.0","7723431.0","0.0"
"6794","7723431.0","8880414.0","1.0"
"6795","8880414.0","7723431.0","0.0"
"6796","7723431.0","11890963.0","1.0"
"6797","11890963.0","7723431.0","0.0"
"6798","7723431.0","10529304.0","1.0"
"6799","10529304.0","7723431.0","0.0"
"6800","7723431.0","11999487.0","1.0"
"6801","11999487.0","7723431.0","0.0"
"6802","7723431.0","11273339.0","1.0"
"6803","11273339.0","7723431.0","0.0"
"6804","7723431.0","10340038.0","1.0"
"6805","10340038.0","7723431.0","0.0"
"6806","7723431.0","10597333.0","1.0"
"6807","10597333.0","7723431.0","0.0"
"6808","7723431.0","10670668.0","1.0"
"6809","10670668.0","7723431.0","0.0"
"6810","7723431.0","9724038.0","1.0"
"6811","9724038.0","7723431.0","0.0"
"6812","7723431.0","11820988.0","1.0"
"6813","11820988.0","7723431.0","0.0"
"6814","7723431.0","5450546.0","1.0"
"6815","5450546.0","7723431.0","0.0"
"6816","7723431.0","8239538.0","1.0"
"6817","8239538.0","7723431.0","0.0"
"6818","7723431.0","8873827.0","1.0"
"6819","8873827.0","7723431.0","0.0"
"6820","9454972.0","9535232.0","1.0"
"6821","9535232.0","9454972.0","0.0"
"6822","9454972.0","10297324.0","1.0"
"6823","10297324.0","9454972.0","0.0"
"6824","9454972.0","8145112.0","1.0"
"6825","8145112.0","9454972.0","0.0"
"6826","9454972.0","9896674.0","1.0"
"6827","9896674.0","9454972.0","0.0"
"6828","9454972.0","11775269.0","1.0"
"6829","11775269.0","9454972.0","0.0"
"6830","9454972.0","10410188.0","1.0"
"6831","10410188.0","9454972.0","0.0"
"6832","9454972.0","6871862.0","1.0"
"6833","6871862.0","9454972.0","0.0"
"6834","9454972.0","10644470.0","1.0"
"6835","10644470.0","9454972.0","0.0"
"6836","9454972.0","11230852.0","1.0"
"6837","11230852.0","9454972.0","0.0"
"6838","9454972.0","8438203.0","1.0"
"6839","8438203.0","9454972.0","0.0"
"6840","9454972.0","9685830.0","1.0"
"6841","9685830.0","9454972.0","0.0"
"6842","9454972.0","9188134.0","1.0"
"6843","9188134.0","9454972.0","0.0"
"6844","9454972.0","10240625.0","1.0"
"6845","10240625.0","9454972.0","0.0"
"6846","9454972.0","9079935.0","1.0"
"6847","9079935.0","9454972.0","0.0"
"6848","9454972.0","11893169.0","1.0"
"6849","11893169.0","9454972.0","0.0"
"6850","9454972.0","10117891.0","1.0"
"6851","10117891.0","9454972.0","0.0"
"6852","9454972.0","6918108.0","1.0"
"6853","6918108.0","9454972.0","0.0"
"6854","9454972.0","10454221.0","1.0"
"6855","10454221.0","9454972.0","0.0"
"6856","9454972.0","10864021.0","1.0"
"6857","10864021.0","9454972.0","0.0"
"6858","9454972.0","9501836.0","1.0"
"6859","9501836.0","9454972.0","0.0"
"6860","9055991.0","10340038.0","1.0"
"6861","10340038.0","9055991.0","0.0"
"6862","9055991.0","11201373.0","1.0"
"6863","11201373.0","9055991.0","0.0"
"6864","9055991.0","8239538.0","1.0"
"6865","8239538.0","9055991.0","0.0"
"6866","9055991.0","9608073.0","1.0"
"6867","9608073.0","9055991.0","0.0"
"6868","9055991.0","11273339.0","1.0"
"6869","11273339.0","9055991.0","0.0"
"6870","9055991.0","10597333.0","1.0"
"6871","10597333.0","9055991.0","0.0"
"6872","9055991.0","10620346.0","1.0"
"6873","10620346.0","9055991.0","0.0"
"6874","9055991.0","8873827.0","1.0"
"6875","8873827.0","9055991.0","0.0"
"6876","9055991.0","7723431.0","1.0"
"6877","7723431.0","9055991.0","0.0"
"6878","9055991.0","7282995.0","1.0"
"6879","7282995.0","9055991.0","0.0"
"6880","9055991.0","11758232.0","1.0"
"6881","11758232.0","9055991.0","0.0"
"6882","9055991.0","11088051.0","1.0"
"6883","11088051.0","9055991.0","0.0"
"6884","9055991.0","10822203.0","1.0"
"6885","10822203.0","9055991.0","0.0"
"6886","9055991.0","11328639.0","1.0"
"6887","11328639.0","9055991.0","0.0"
"6888","9055991.0","8880414.0","1.0"
"6889","8880414.0","9055991.0","0.0"
"6890","9055991.0","10002261.0","1.0"
"6891","10002261.0","9055991.0","0.0"
"6892","9055991.0","10576161.0","1.0"
"6893","10576161.0","9055991.0","0.0"
"6894","9055991.0","11891076.0","1.0"
"6895","11891076.0","9055991.0","0.0"
"6896","9055991.0","11890963.0","1.0"
"6897","11890963.0","9055991.0","0.0"
"6898","9055991.0","10529304.0","1.0"
"6899","10529304.0","9055991.0","0.0"
"6900","10327645.0","10822203.0","1.0"
"6901","10822203.0","10327645.0","0.0"
"6902","10327645.0","11328639.0","1.0"
"6903","11328639.0","10327645.0","0.0"
"6904","10327645.0","10620346.0","1.0"
"6905","10620346.0","10327645.0","0.0"
"6906","10327645.0","11890963.0","1.0"
"6907","11890963.0","10327645.0","0.0"
"6908","10327645.0","7723431.0","1.0"
"6909","7723431.0","10327645.0","0.0"
"6910","10327645.0","8880414.0","1.0"
"6911","8880414.0","10327645.0","0.0"
"6912","10327645.0","10529304.0","1.0"
"6913","10529304.0","10327645.0","0.0"
"6914","10327645.0","10766459.0","1.0"
"6915","10766459.0","10327645.0","0.0"
"6916","10327645.0","11999487.0","1.0"
"6917","11999487.0","10327645.0","0.0"
"6918","10327645.0","9608073.0","1.0"
"6919","9608073.0","10327645.0","0.0"
"6920","10327645.0","11273339.0","1.0"
"6921","11273339.0","10327645.0","0.0"
"6922","10327645.0","10597333.0","1.0"
"6923","10597333.0","10327645.0","0.0"
"6924","10327645.0","9724038.0","1.0"
"6925","9724038.0","10327645.0","0.0"
"6926","10327645.0","11820988.0","1.0"
"6927","11820988.0","10327645.0","0.0"
"6928","10327645.0","5450546.0","1.0"
"6929","5450546.0","10327645.0","0.0"
"6930","10327645.0","11201373.0","1.0"
"6931","11201373.0","10327645.0","0.0"
"6932","10327645.0","11088051.0","1.0"
"6933","11088051.0","10327645.0","0.0"
"6934","10327645.0","10340038.0","1.0"
"6935","10340038.0","10327645.0","0.0"
"6936","10327645.0","8873827.0","1.0"
"6937","8873827.0","10327645.0","0.0"
"6938","10327645.0","10576161.0","1.0"
"6939","10576161.0","10327645.0","0.0"
"6940","10865008.0","10902417.0","1.0"
"6941","10902417.0","10865008.0","0.0"
"6942","10865008.0","10697717.0","1.0"
"6943","10697717.0","10865008.0","0.0"
"6944","10865008.0","11140286.0","1.0"
"6945","11140286.0","10865008.0","0.0"
"6946","10865008.0","11542837.0","1.0"
"6947","11542837.0","10865008.0","0.0"
"6948","10865008.0","11504059.0","1.0"
"6949","11504059.0","10865008.0","0.0"
"6950","10865008.0","9981788.0","1.0"
"6951","9981788.0","10865008.0","0.0"
"6952","10865008.0","5308163.0","1.0"
"6953","5308163.0","10865008.0","0.0"
"6954","10865008.0","10000323.0","1.0"
"6955","10000323.0","10865008.0","0.0"
"6956","10865008.0","5558359.0","1.0"
"6957","5558359.0","10865008.0","0.0"
"6958","10865008.0","7400603.0","1.0"
"6959","7400603.0","10865008.0","0.0"
"6960","10865008.0","10642366.0","1.0"
"6961","10642366.0","10865008.0","0.0"
"6962","10865008.0","7504828.0","1.0"
"6963","7504828.0","10865008.0","0.0"
"6964","10865008.0","8669043.0","1.0"
"6965","8669043.0","10865008.0","0.0"
"6966","10865008.0","10000553.0","1.0"
"6967","10000553.0","10865008.0","0.0"
"6968","10865008.0","7401406.0","1.0"
"6969","7401406.0","10865008.0","0.0"
"6970","10865008.0","6317061.0","1.0"
"6971","6317061.0","10865008.0","0.0"
"6972","10865008.0","8984512.0","1.0"
"6973","8984512.0","10865008.0","0.0"
"6974","10865008.0","10295883.0","1.0"
"6975","10295883.0","10865008.0","0.0"
"6976","10865008.0","6317107.0","1.0"
"6977","6317107.0","10865008.0","0.0"
"6978","10865008.0","8413492.0","1.0"
"6979","8413492.0","10865008.0","0.0"
"6980","10183106.0","9668397.0","1.0"
"6981","9668397.0","10183106.0","0.0"
"6982","10183106.0","10129132.0","1.0"
"6983","10129132.0","10183106.0","0.0"
"6984","10183106.0","7505653.0","1.0"
"6985","7505653.0","10183106.0","0.0"
"6986","10183106.0","10549703.0","1.0"
"6987","10549703.0","10183106.0","0.0"
"6988","10183106.0","9489172.0","1.0"
"6989","9489172.0","10183106.0","0.0"
"6990","10183106.0","10932869.0","1.0"
"6991","10932869.0","10183106.0","0.0"
"6992","10183106.0","10021736.0","1.0"
"6993","10021736.0","10183106.0","0.0"
"6994","10183106.0","10844371.0","1.0"
"6995","10844371.0","10183106.0","0.0"
"6996","10183106.0","11224401.0","1.0"
"6997","11224401.0","10183106.0","0.0"
"6998","10183106.0","9374090.0","1.0"
"6999","9374090.0","10183106.0","0.0"
"7000","10183106.0","11103316.0","1.0"
"7001","11103316.0","10183106.0","0.0"
"7002","10183106.0","11002102.0","1.0"
"7003","11002102.0","10183106.0","0.0"
"7004","10183106.0","5983545.0","1.0"
"7005","5983545.0","10183106.0","0.0"
"7006","10183106.0","11316446.0","1.0"
"7007","11316446.0","10183106.0","0.0"
"7008","10183106.0","9672674.0","1.0"
"7009","9672674.0","10183106.0","0.0"
"7010","10183106.0","10603203.0","1.0"
"7011","10603203.0","10183106.0","0.0"
"7012","10183106.0","10328199.0","1.0"
"7013","10328199.0","10183106.0","0.0"
"7014","10183106.0","6870822.0","1.0"
"7015","6870822.0","10183106.0","0.0"
"7016","10183106.0","11169230.0","1.0"
"7017","11169230.0","10183106.0","0.0"
"7018","10183106.0","6756290.0","1.0"
"7019","6756290.0","10183106.0","0.0"
"7020","11504435.0","7401406.0","1.0"
"7021","7401406.0","11504435.0","0.0"
"7022","11504435.0","10000553.0","1.0"
"7023","10000553.0","11504435.0","0.0"
"7024","11504435.0","10295883.0","1.0"
"7025","10295883.0","11504435.0","0.0"
"7026","11504435.0","10443299.0","1.0"
"7027","10443299.0","11504435.0","0.0"
"7028","11504435.0","8984512.0","1.0"
"7029","8984512.0","11504435.0","0.0"
"7030","11504435.0","8413492.0","1.0"
"7031","8413492.0","11504435.0","0.0"
"7032","11504435.0","8791213.0","1.0"
"7033","8791213.0","11504435.0","0.0"
"7034","11504435.0","6317061.0","1.0"
"7035","6317061.0","11504435.0","0.0"
"7036","11504435.0","8669043.0","1.0"
"7037","8669043.0","11504435.0","0.0"
"7038","11504435.0","6592480.0","1.0"
"7039","6592480.0","11504435.0","0.0"
"7040","11504435.0","11542837.0","1.0"
"7041","11542837.0","11504435.0","0.0"
"7042","11504435.0","8455471.0","1.0"
"7043","8455471.0","11504435.0","0.0"
"7044","11504435.0","11504059.0","1.0"
"7045","11504059.0","11504435.0","0.0"
"7046","11504435.0","9981788.0","1.0"
"7047","9981788.0","11504435.0","0.0"
"7048","11504435.0","10000323.0","1.0"
"7049","10000323.0","11504435.0","0.0"
"7050","11504435.0","10642366.0","1.0"
"7051","10642366.0","11504435.0","0.0"
"7052","11504435.0","9042908.0","1.0"
"7053","9042908.0","11504435.0","0.0"
"7054","11504435.0","7400603.0","1.0"
"7055","7400603.0","11504435.0","0.0"
"7056","11504435.0","10817202.0","1.0"
"7057","10817202.0","11504435.0","0.0"
"7058","11504435.0","6757029.0","1.0"
"7059","6757029.0","11504435.0","0.0"
"7060","10093039.0","9177791.0","1.0"
"7061","9177791.0","10093039.0","0.0"
"7062","10093039.0","10566892.0","1.0"
"7063","10566892.0","10093039.0","0.0"
"7064","10093039.0","10036784.0","1.0"
"7065","10036784.0","10093039.0","0.0"
"7066","10093039.0","6666214.0","1.0"
"7067","6666214.0","10093039.0","0.0"
"7068","10093039.0","10372691.0","1.0"
"7069","10372691.0","10093039.0","0.0"
"7070","10093039.0","11891035.0","1.0"
"7071","11891035.0","10093039.0","0.0"
"7072","10093039.0","10619076.0","1.0"
"7073","10619076.0","10093039.0","0.0"
"7074","10093039.0","11504329.0","1.0"
"7075","11504329.0","10093039.0","0.0"
"7076","10093039.0","9986194.0","1.0"
"7077","9986194.0","10093039.0","0.0"
"7078","10093039.0","10286370.0","1.0"
"7079","10286370.0","10093039.0","0.0"
"7080","10093039.0","10631308.0","1.0"
"7081","10631308.0","10093039.0","0.0"
"7082","10093039.0","9188134.0","1.0"
"7083","9188134.0","10093039.0","0.0"
"7084","10093039.0","11599517.0","1.0"
"7085","11599517.0","10093039.0","0.0"
"7086","10093039.0","8597734.0","1.0"
"7087","8597734.0","10093039.0","0.0"
"7088","10093039.0","7357394.0","1.0"
"7089","7357394.0","10093039.0","0.0"
"7090","10093039.0","8648639.0","1.0"
"7091","8648639.0","10093039.0","0.0"
"7092","10093039.0","10002261.0","1.0"
"7093","10002261.0","10093039.0","0.0"
"7094","10093039.0","10550986.0","1.0"
"7095","10550986.0","10093039.0","0.0"
"7096","10093039.0","11389730.0","1.0"
"7097","11389730.0","10093039.0","0.0"
"7098","10093039.0","8379645.0","1.0"
"7099","8379645.0","10093039.0","0.0"
"7100","8695009.0","10000323.0","1.0"
"7101","10000323.0","8695009.0","0.0"
"7102","8695009.0","10642366.0","1.0"
"7103","10642366.0","8695009.0","0.0"
"7104","8695009.0","11542837.0","1.0"
"7105","11542837.0","8695009.0","0.0"
"7106","8695009.0","6317061.0","1.0"
"7107","6317061.0","8695009.0","0.0"
"7108","8695009.0","11504435.0","1.0"
"7109","11504435.0","8695009.0","0.0"
"7110","8695009.0","8984512.0","1.0"
"7111","8984512.0","8695009.0","0.0"
"7112","8695009.0","8413492.0","1.0"
"7113","8413492.0","8695009.0","0.0"
"7114","8695009.0","7401406.0","1.0"
"7115","7401406.0","8695009.0","0.0"
"7116","8695009.0","11504059.0","1.0"
"7117","11504059.0","8695009.0","0.0"
"7118","8695009.0","11345359.0","1.0"
"7119","11345359.0","8695009.0","0.0"
"7120","8695009.0","9981788.0","1.0"
"7121","9981788.0","8695009.0","0.0"
"7122","8695009.0","10000553.0","1.0"
"7123","10000553.0","8695009.0","0.0"
"7124","8695009.0","10295883.0","1.0"
"7125","10295883.0","8695009.0","0.0"
"7126","8695009.0","10443299.0","1.0"
"7127","10443299.0","8695009.0","0.0"
"7128","8695009.0","10697717.0","1.0"
"7129","10697717.0","8695009.0","0.0"
"7130","8695009.0","11561991.0","1.0"
"7131","11561991.0","8695009.0","0.0"
"7132","8695009.0","6757029.0","1.0"
"7133","6757029.0","8695009.0","0.0"
"7134","8695009.0","9042908.0","1.0"
"7135","9042908.0","8695009.0","0.0"
"7136","8695009.0","8791213.0","1.0"
"7137","8791213.0","8695009.0","0.0"
"7138","8695009.0","8669043.0","1.0"
"7139","8669043.0","8695009.0","0.0"
"7140","9107905.0","11067546.0","1.0"
"7141","11067546.0","9107905.0","0.0"
"7142","9107905.0","9970245.0","1.0"
"7143","9970245.0","9107905.0","0.0"
"7144","9107905.0","9815038.0","1.0"
"7145","9815038.0","9107905.0","0.0"
"7146","9107905.0","11959234.0","1.0"
"7147","11959234.0","9107905.0","0.0"
"7148","9107905.0","11201527.0","1.0"
"7149","11201527.0","9107905.0","0.0"
"7150","9107905.0","10976663.0","1.0"
"7151","10976663.0","9107905.0","0.0"
"7152","9107905.0","11169230.0","1.0"
"7153","11169230.0","9107905.0","0.0"
"7154","9107905.0","10325957.0","1.0"
"7155","10325957.0","9107905.0","0.0"
"7156","9107905.0","11999773.0","1.0"
"7157","11999773.0","9107905.0","0.0"
"7158","9107905.0","10325561.0","1.0"
"7159","10325561.0","9107905.0","0.0"
"7160","9107905.0","11103316.0","1.0"
"7161","11103316.0","9107905.0","0.0"
"7162","9107905.0","11316446.0","1.0"
"7163","11316446.0","9107905.0","0.0"
"7164","9107905.0","10528878.0","1.0"
"7165","10528878.0","9107905.0","0.0"
"7166","9107905.0","11721961.0","1.0"
"7167","11721961.0","9107905.0","0.0"
"7168","9107905.0","10943018.0","1.0"
"7169","10943018.0","9107905.0","0.0"
"7170","9107905.0","9758358.0","1.0"
"7171","9758358.0","9107905.0","0.0"
"7172","9107905.0","11224401.0","1.0"
"7173","11224401.0","9107905.0","0.0"
"7174","9107905.0","9374090.0","1.0"
"7175","9374090.0","9107905.0","0.0"
"7176","9107905.0","10021736.0","1.0"
"7177","10021736.0","9107905.0","0.0"
"7178","9107905.0","7541851.0","1.0"
"7179","7541851.0","9107905.0","0.0"
"7180","7811257.0","5663559.0","1.0"
"7181","5663559.0","7811257.0","0.0"
"7182","7811257.0","8414311.0","1.0"
"7183","8414311.0","7811257.0","0.0"
"7184","7811257.0","11576745.0","1.0"
"7185","11576745.0","7811257.0","0.0"
"7186","7811257.0","11472869.0","1.0"
"7187","11472869.0","7811257.0","0.0"
"7188","7811257.0","10025380.0","1.0"
"7189","10025380.0","7811257.0","0.0"
"7190","7811257.0","10183442.0","1.0"
"7191","10183442.0","7811257.0","0.0"
"7192","7811257.0","8455471.0","1.0"
"7193","8455471.0","7811257.0","0.0"
"7194","7811257.0","8791213.0","1.0"
"7195","8791213.0","7811257.0","0.0"
"7196","7811257.0","11504255.0","1.0"
"7197","11504255.0","7811257.0","0.0"
"7198","7811257.0","6592480.0","1.0"
"7199","6592480.0","7811257.0","0.0"
"7200","7811257.0","9042908.0","1.0"
"7201","9042908.0","7811257.0","0.0"
"7202","7811257.0","10817202.0","1.0"
"7203","10817202.0","7811257.0","0.0"
"7204","7811257.0","11168093.0","1.0"
"7205","11168093.0","7811257.0","0.0"
"7206","7811257.0","10443299.0","1.0"
"7207","10443299.0","7811257.0","0.0"
"7208","7811257.0","3783654.0","1.0"
"7209","3783654.0","7811257.0","0.0"
"7210","7811257.0","9956199.0","1.0"
"7211","9956199.0","7811257.0","0.0"
"7212","7811257.0","10295883.0","1.0"
"7213","10295883.0","7811257.0","0.0"
"7214","7811257.0","8413492.0","1.0"
"7215","8413492.0","7811257.0","0.0"
"7216","7811257.0","8984512.0","1.0"
"7217","8984512.0","7811257.0","0.0"
"7218","7811257.0","11181013.0","1.0"
"7219","11181013.0","7811257.0","0.0"
"7220","11103281.0","7541851.0","1.0"
"7221","7541851.0","11103281.0","0.0"
"7222","11103281.0","11893169.0","1.0"
"7223","11893169.0","11103281.0","0.0"
"7224","11103281.0","10932869.0","1.0"
"7225","10932869.0","11103281.0","0.0"
"7226","11103281.0","10117891.0","1.0"
"7227","10117891.0","11103281.0","0.0"
"7228","11103281.0","10864021.0","1.0"
"7229","10864021.0","11103281.0","0.0"
"7230","11103281.0","11721961.0","1.0"
"7231","11721961.0","11103281.0","0.0"
"7232","11103281.0","11002102.0","1.0"
"7233","11002102.0","11103281.0","0.0"
"7234","11103281.0","11316446.0","1.0"
"7235","11316446.0","11103281.0","0.0"
"7236","11103281.0","11224401.0","1.0"
"7237","11224401.0","11103281.0","0.0"
"7238","11103281.0","9501836.0","1.0"
"7239","9501836.0","11103281.0","0.0"
"7240","11103281.0","10240625.0","1.0"
"7241","10240625.0","11103281.0","0.0"
"7242","11103281.0","10528878.0","1.0"
"7243","10528878.0","11103281.0","0.0"
"7244","11103281.0","9758358.0","1.0"
"7245","9758358.0","11103281.0","0.0"
"7246","11103281.0","10943018.0","1.0"
"7247","10943018.0","11103281.0","0.0"
"7248","11103281.0","8438203.0","1.0"
"7249","8438203.0","11103281.0","0.0"
"7250","11103281.0","8384618.0","1.0"
"7251","8384618.0","11103281.0","0.0"
"7252","11103281.0","9535232.0","1.0"
"7253","9535232.0","11103281.0","0.0"
"7254","11103281.0","10410188.0","1.0"
"7255","10410188.0","11103281.0","0.0"
"7256","11103281.0","11230852.0","1.0"
"7257","11230852.0","11103281.0","0.0"
"7258","11103281.0","10644470.0","1.0"
"7259","10644470.0","11103281.0","0.0"
"7260","10351487.0","10864321.0","1.0"
"7261","10864321.0","10351487.0","0.0"
"7262","10351487.0","11927756.0","1.0"
"7263","11927756.0","10351487.0","0.0"
"7264","10351487.0","11328452.0","1.0"
"7265","11328452.0","10351487.0","0.0"
"7266","10351487.0","8379645.0","1.0"
"7267","8379645.0","10351487.0","0.0"
"7268","10351487.0","11389730.0","1.0"
"7269","11389730.0","10351487.0","0.0"
"7270","10351487.0","10576161.0","1.0"
"7271","10576161.0","10351487.0","0.0"
"7272","10351487.0","11891076.0","1.0"
"7273","11891076.0","10351487.0","0.0"
"7274","10351487.0","11820988.0","1.0"
"7275","11820988.0","10351487.0","0.0"
"7276","10351487.0","9724038.0","1.0"
"7277","9724038.0","10351487.0","0.0"
"7278","10351487.0","11758232.0","1.0"
"7279","11758232.0","10351487.0","0.0"
"7280","10351487.0","8873827.0","1.0"
"7281","8873827.0","10351487.0","0.0"
"7282","10351487.0","5450546.0","1.0"
"7283","5450546.0","10351487.0","0.0"
"7284","10351487.0","11504329.0","1.0"
"7285","11504329.0","10351487.0","0.0"
"7286","10351487.0","8648639.0","1.0"
"7287","8648639.0","10351487.0","0.0"
"7288","10351487.0","7357394.0","1.0"
"7289","7357394.0","10351487.0","0.0"
"7290","10351487.0","10597333.0","1.0"
"7291","10597333.0","10351487.0","0.0"
"7292","10351487.0","11999487.0","1.0"
"7293","11999487.0","10351487.0","0.0"
"7294","10351487.0","8597734.0","1.0"
"7295","8597734.0","10351487.0","0.0"
"7296","10351487.0","10372691.0","1.0"
"7297","10372691.0","10351487.0","0.0"
"7298","10351487.0","10529304.0","1.0"
"7299","10529304.0","10351487.0","0.0"
"7300","10250011.0","10631308.0","1.0"
"7301","10631308.0","10250011.0","0.0"
"7302","10250011.0","10002261.0","1.0"
"7303","10002261.0","10250011.0","0.0"
"7304","10250011.0","9177791.0","1.0"
"7305","9177791.0","10250011.0","0.0"
"7306","10250011.0","7282995.0","1.0"
"7307","7282995.0","10250011.0","0.0"
"7308","10250011.0","10093039.0","1.0"
"7309","10093039.0","10250011.0","0.0"
"7310","10250011.0","10372691.0","1.0"
"7311","10372691.0","10250011.0","0.0"
"7312","10250011.0","11891035.0","1.0"
"7313","11891035.0","10250011.0","0.0"
"7314","10250011.0","11504329.0","1.0"
"7315","11504329.0","10250011.0","0.0"
"7316","10250011.0","10286370.0","1.0"
"7317","10286370.0","10250011.0","0.0"
"7318","10250011.0","10566892.0","1.0"
"7319","10566892.0","10250011.0","0.0"
"7320","10250011.0","11927756.0","1.0"
"7321","11927756.0","10250011.0","0.0"
"7322","10250011.0","6666214.0","1.0"
"7323","6666214.0","10250011.0","0.0"
"7324","10250011.0","10619076.0","1.0"
"7325","10619076.0","10250011.0","0.0"
"7326","10250011.0","11891076.0","1.0"
"7327","11891076.0","10250011.0","0.0"
"7328","10250011.0","11758232.0","1.0"
"7329","11758232.0","10250011.0","0.0"
"7330","10250011.0","10036784.0","1.0"
"7331","10036784.0","10250011.0","0.0"
"7332","10250011.0","11389730.0","1.0"
"7333","11389730.0","10250011.0","0.0"
"7334","10250011.0","11328452.0","1.0"
"7335","11328452.0","10250011.0","0.0"
"7336","10250011.0","8379645.0","1.0"
"7337","8379645.0","10250011.0","0.0"
"7338","10250011.0","7357394.0","1.0"
"7339","7357394.0","10250011.0","0.0"
"7340","9524580.0","10036784.0","1.0"
"7341","10036784.0","9524580.0","0.0"
"7342","9524580.0","10566892.0","1.0"
"7343","10566892.0","9524580.0","0.0"
"7344","9524580.0","9986194.0","1.0"
"7345","9986194.0","9524580.0","0.0"
"7346","9524580.0","6666214.0","1.0"
"7347","6666214.0","9524580.0","0.0"
"7348","9524580.0","9188134.0","1.0"
"7349","9188134.0","9524580.0","0.0"
"7350","9524580.0","10093039.0","1.0"
"7351","10093039.0","9524580.0","0.0"
"7352","9524580.0","10619076.0","1.0"
"7353","10619076.0","9524580.0","0.0"
"7354","9524580.0","11599517.0","1.0"
"7355","11599517.0","9524580.0","0.0"
"7356","9524580.0","6918108.0","1.0"
"7357","6918108.0","9524580.0","0.0"
"7358","9524580.0","9177791.0","1.0"
"7359","9177791.0","9524580.0","0.0"
"7360","9524580.0","11891035.0","1.0"
"7361","11891035.0","9524580.0","0.0"
"7362","9524580.0","10372691.0","1.0"
"7363","10372691.0","9524580.0","0.0"
"7364","9524580.0","8597734.0","1.0"
"7365","8597734.0","9524580.0","0.0"
"7366","9524580.0","10454221.0","1.0"
"7367","10454221.0","9524580.0","0.0"
"7368","9524580.0","7357394.0","1.0"
"7369","7357394.0","9524580.0","0.0"
"7370","9524580.0","11504329.0","1.0"
"7371","11504329.0","9524580.0","0.0"
"7372","9524580.0","8648639.0","1.0"
"7373","8648639.0","9524580.0","0.0"
"7374","9524580.0","10286370.0","1.0"
"7375","10286370.0","9524580.0","0.0"
"7376","9524580.0","11389730.0","1.0"
"7377","11389730.0","9524580.0","0.0"
"7378","9524580.0","10250011.0","1.0"
"7379","10250011.0","9524580.0","0.0"
"7380","11842722.0","10670668.0","1.0"
"7381","10670668.0","11842722.0","0.0"
"7382","11842722.0","10569851.0","1.0"
"7383","10569851.0","11842722.0","0.0"
"7384","11842722.0","11404867.0","1.0"
"7385","11404867.0","11842722.0","0.0"
"7386","11842722.0","9669553.0","1.0"
"7387","9669553.0","11842722.0","0.0"
"7388","11842722.0","10199444.0","1.0"
"7389","10199444.0","11842722.0","0.0"
"7390","11842722.0","11088051.0","1.0"
"7391","11088051.0","11842722.0","0.0"
"7392","11842722.0","10766459.0","1.0"
"7393","10766459.0","11842722.0","0.0"
"7394","11842722.0","6601918.0","1.0"
"7395","6601918.0","11842722.0","0.0"
"7396","11842722.0","7723431.0","1.0"
"7397","7723431.0","11842722.0","0.0"
"7398","11842722.0","10620346.0","1.0"
"7399","10620346.0","11842722.0","0.0"
"7400","11842722.0","9608073.0","1.0"
"7401","9608073.0","11842722.0","0.0"
"7402","11842722.0","11201373.0","1.0"
"7403","11201373.0","11842722.0","0.0"
